Day of Production,Oil Rate (mbd),Water Cut (%),GOR (scf/stb),Water Rate (mbd),Liquid Rate (mbd),Gas Rate (mscf)
1535,Ga-01,4.663766211,48.09999757,1250,4.322295432,8.986061643,5829.707764
1535,Ga-02,8.094661534,36.60000028,1250,4.672943465,12.767605,10118.32692
1535,Ga-03,6.518993648,43.6000025,1250,5.039506241,11.55849989,8148.74206
1535,Ga-04,3.067344242,11.99999717,1250,0.418274103,3.485618345,3834.180302
1535,Cr-01,2.193263664,43.74378761,1476,1.705441156,3.89870482,3237.257169
1535,Cr-02,2.433374917,50.64000253,1250,2.496477275,4.929852191,3041.718646
1535,Pd-01,1.593400577,0.184,3765,0.002937262,1.596337839,5999.153172
1535,Pd-02,6.074925314,46.03999969,3765,5.183275721,11.25820104,22872.09381
1536,Pu-01,2.766199934,73.44100197,3419,7.649102369,10.4153023,9457.637573
1536,Pu-02,12.83735277,50.78200197,1929.000047,13.24528627,26.08263904,24763.2541
1536,Pu-03,5.995969223,1.65,4095,0.100593281,6.096562504,24553.49397
1536,Pu-04,6.173272826,9.027999726,5975,0.612631416,6.785904243,36885.30514
1536,Pu-05,10.46569737,1.221,5034,0.12936572,10.59506309,52684.32058
1536,Co-01,22.19145981,44.55000034,876,17.82920736,40.02066717,19439.71879
1536,Co-02,4.943020292,22.05,664,1.398250128,6.34127042,3282.165474
1536,Ga-01,4.661259873,48.11999757,1250,4.323434912,8.984694786,5826.574842
1536,Ga-02,8.090805788,36.61000028,1250,4.672730769,12.76353656,10113.50724
1536,Ga-03,6.516442031,43.6050025,1250,5.038558094,11.55500013,8145.552539
1536,Ga-04,3.065695831,12.00499717,1250,0.418247271,3.483943102,3832.119789
1536,Cr-01,2.19037263,43.74478761,1476,1.703262354,3.893634983,3232.990001
1536,Cr-02,2.430167381,50.64100253,1250,2.493286307,4.923453688,3037.709226
1536,Pd-01,1.593080202,0.185,3765,0.002952661,1.596032863,5997.946961
1536,Pd-02,6.073703868,46.04099969,3765,5.182442155,11.25614602,22867.49506
1537,Pu-01,2.765274437,73.44200197,3419,7.646935224,10.41220966,9454.4733
1537,Pu-02,12.83305773,50.78400197,1929.000047,13.24191432,26.07497206,24754.96897
1537,Pu-03,5.993963132,1.655,4095,0.10086948,6.094832611,24545.27902
1537,Pu-04,6.171207414,9.035999726,5975,0.613023046,6.78423046,36872.9643
1537,Pu-05,10.46219583,1.224,5034,0.129644121,10.59183995,52666.69382
1537,Co-01,22.18699792,44.60000034,876,17.86173503,40.04873295,19435.81017
1537,Co-02,4.942026431,22.1,664,1.402038307,6.344064738,3281.50555
1537,Ga-01,4.658754883,48.13999757,1250,4.324574589,8.983329472,5823.443603
1537,Ga-02,8.086951879,36.62000028,1250,4.672517851,12.75946973,10108.68985
1537,Ga-03,6.513891413,43.6100025,1250,5.037610099,11.55150151,8142.364267
1537,Ga-04,3.064048307,12.00999717,1250,0.41822037,3.482268676,3830.060384
1537,Cr-01,2.187485406,43.74578761,1476,1.701086334,3.88857174,3228.728459
1537,Cr-02,2.426964073,50.64200253,1250,2.490099418,4.917063491,3033.705091
1537,Pd-01,1.592759892,0.186,3765,0.002968054,1.595727946,5996.740992
1537,Pd-02,6.072482667,46.04199969,3765,5.181608722,11.25409139,22862.89724
1538,Pu-01,2.76434925,73.44300197,3419,7.644768703,10.40911795,9451.310086
1538,Pu-02,12.82876413,50.78600197,1929.000047,13.23854323,26.06730737,24746.68662
1538,Pu-03,5.991957712,1.66,4095,0.101145514,6.093103225,24537.06683
1538,Pu-04,6.169142693,9.043999726,5975,0.613414449,6.782557142,36860.62759
1538,Pu-05,10.45869546,1.227,5034,0.12992234,10.5886178,52649.07295
1538,Co-01,22.18253692,44.65000034,876,17.89431413,40.07685105,19431.90234
1538,Co-02,4.941032769,22.15,664,1.405830133,6.346862902,3280.845759
1538,Ga-01,4.656251238,48.15999757,1250,4.325714463,8.981965701,5820.314047
1538,Ga-02,8.083099806,36.63000028,1250,4.67230471,12.75540452,10103.87476
1538,Ga-03,6.511341794,43.6150025,1250,5.036662255,11.54800405,8139.177242
1538,Ga-04,3.062401668,12.01499717,1250,0.418193399,3.480595066,3828.002085
1538,Cr-01,2.184601987,43.74678761,1476,1.698913095,3.883515082,3224.472533
1538,Cr-02,2.423764988,50.64300253,1250,2.486916602,4.91068159,3029.706235
1538,Pd-01,1.592439646,0.187,3765,0.002983441,1.595423087,5995.535266
1538,Pd-02,6.071261712,46.04299969,3765,5.180775423,11.25203714,22858.30035
1539,Pu-01,2.763424373,73.44400197,3419,7.642602805,10.40602718,9448.14793
1539,Pu-02,12.82447197,50.78800197,1929.000047,13.23517301,26.05964498,24738.40704
1539,Pu-03,5.989952963,1.665,4095,0.101421383,6.091374346,24528.85738
1539,Pu-04,6.167078663,9.051999726,5975,0.613805627,6.78088429,36848.29501
1539,Pu-05,10.45519626,1.23,5034,0.130200379,10.58539664,52631.45797
1539,Co-01,22.17807682,44.70000034,876,17.9269448,40.10502162,19427.99529
1539,Co-02,4.940039308,22.2,664,1.409625612,6.34966492,3280.1861
1539,Ga-01,4.653748939,48.17999757,1250,4.326854535,8.980603474,5817.186173
1539,Ga-02,8.079249568,36.64000028,1250,4.672091347,12.75134092,10099.06196
1539,Ga-03,6.508793172,43.6200025,1250,5.035714563,11.54450774,8135.991465
1539,Ga-04,3.060755913,12.01999717,1250,0.418166359,3.478922272,3825.944892
1539,Cr-01,2.18172237,43.74778761,1476,1.696742631,3.878465001,3220.222218
1539,Cr-02,2.420570119,50.64400253,1250,2.483737855,4.904307974,3025.712649
1539,Pd-01,1.592119464,0.188,3765,0.002998822,1.595118286,5994.329782
1539,Pd-02,6.070041003,46.04399969,3765,5.179942257,11.24998326,22853.70437
1540,Pu-01,2.762499805,73.44500197,3419,7.64043753,10.40293733,9444.986832
1540,Pu-02,12.82018125,50.79000197,1929.000047,13.23180364,26.05198488,24730.13023
1540,Pu-03,5.987948884,1.67,4095,0.101697088,6.089645972,24520.65068
1540,Pu-04,6.165015323,9.059999726,5975,0.61419658,6.779211903,36835.96655
1540,Pu-05,10.45169823,1.233,5034,0.130478236,10.58217647,52613.84889
1540,Co-01,22.17361762,44.75000034,876,17.95962719,40.1332448,19424.08903
1540,Co-02,4.939046046,22.25,664,1.413424753,6.352470798,3279.526574
1540,Ga-01,4.651247984,48.19999757,1250,4.327994807,8.979242791,5814.05998
1540,Ga-02,8.075401164,36.65000028,1250,4.671877762,12.74727893,10094.25146
1540,Ga-03,6.506245548,43.6250025,1250,5.034767023,11.54101257,8132.806935
1540,Ga-04,3.059111044,12.02499717,1250,0.418139249,3.477250293,3823.888804
1540,Cr-01,2.178846548,43.74878761,1476,1.69457494,3.873421488,3215.977505
1540,Cr-02,2.417379462,50.64500253,1250,2.48056317,4.897942633,3021.724328
1540,Pd-01,1.591799347,0.189,3765,0.003014198,1.594813544,5993.124541
1540,Pd-02,6.068820539,46.04499969,3765,5.179109224,11.24792976,22849.10933
1541,Pu-01,2.761575546,73.44600197,3419,7.638272878,10.39984842,9441.826792
1541,Pu-02,12.81589196,50.79200197,1929.000047,13.22843513,26.04432708,24721.85619
1541,Pu-03,5.985945477,1.675,4095,0.101972628,6.087918105,24512.44673
1541,Pu-04,6.162952674,9.067999726,5975,0.614587307,6.77753998,36823.64222
1541,Pu-05,10.44820137,1.236,5034,0.130755912,10.57895728,52596.24571
1541,Co-01,22.16915931,44.80000034,876,17.99236143,40.16152074,19420.18356
1541,Co-02,4.938052983,22.3,664,1.417227562,6.355280545,3278.867181
1541,Ga-01,4.648748374,48.21999757,1250,4.329135279,8.977883652,5810.935467
1541,Ga-02,8.071554593,36.66000028,1250,4.671663955,12.74321855,10089.44324
1541,Ga-03,6.503698921,43.6300025,1250,5.033819635,11.53751856,8129.623652
1541,Ga-04,3.057467058,12.02999717,1250,0.418112071,3.475579129,3821.833822
1541,Cr-01,2.175974517,43.74978761,1476,1.692410018,3.868384535,3211.738387
1541,Cr-02,2.414193011,50.64600253,1250,2.477392544,4.891585555,3017.741264
1541,Pd-01,1.591479294,0.19,3765,0.003029567,1.594508861,5991.919542
1541,Pd-02,6.06760032,46.04599969,3765,5.178276324,11.24587664,22844.5152
1542,Pu-01,2.760651597,73.44700197,3419,7.636108849,10.39676045,9438.667809
1542,Pu-02,12.8116041,50.79400197,1929.000047,13.22506747,26.03667158,24713.58492
1542,Pu-03,5.983942739,1.68,4095,0.102248004,6.086190744,24504.24552
1542,Pu-04,6.160890714,9.075999726,5975,0.614977809,6.775868523,36811.32202
1542,Pu-05,10.44470568,1.239,5034,0.131033407,10.57573909,52578.64841
1542,Co-01,22.1647019,44.85000034,876,18.02514767,40.18984957,19416.27886
1542,Co-02,4.937060121,22.35,664,1.421034046,6.358094167,3278.20792
1542,Ga-01,4.646250106,48.23999757,1250,4.330275952,8.976526059,5807.812633
1542,Ga-02,8.067709855,36.67000028,1250,4.671449928,12.73915978,10084.63732
1542,Ga-03,6.501153291,43.6350025,1250,5.032872399,11.53402569,8126.441614
1542,Ga-04,3.055823955,12.03499717,1250,0.418084823,3.473908779,3819.779944
1542,Cr-01,2.173106272,43.75078761,1476,1.690247861,3.863354133,3207.504857
1542,Cr-02,2.41101076,50.64700253,1250,2.47422597,4.88523673,3013.763449
1542,Pd-01,1.591159306,0.191,3765,0.00304493,1.594204236,5990.714785
1542,Pd-02,6.066380346,46.04699969,3765,5.177443558,11.2438239,22839.922
1543,Pu-01,2.759727956,73.44800197,3419,7.633945442,10.3936734,9435.509883
1543,Pu-02,12.80731768,50.79600197,1929.000047,13.22170068,26.02901836,24705.31641
1543,Pu-03,5.981940672,1.685,4095,0.102523217,6.084463888,24496.04705
1543,Pu-04,6.158829445,9.083999726,5975,0.615368085,6.77419753,36799.00593
1543,Pu-05,10.44121116,1.242,5034,0.131310722,10.57252189,52561.057
1543,Co-01,22.16024539,44.90000034,876,18.05798605,40.21823144,19412.37496
1543,Co-02,4.936067458,22.4,664,1.424844215,6.360911673,3277.548792
1543,Ga-01,4.643753182,48.25999757,1250,4.331416829,8.975170011,5804.691477
1543,Ga-02,8.063866947,36.68000028,1250,4.671235679,12.73510263,10079.83368
1543,Ga-03,6.498608658,43.6400025,1250,5.031925314,11.53053397,8123.260822
1543,Ga-04,3.054181736,12.03999717,1250,0.418057507,3.472239242,3817.72717
1543,Cr-01,2.170241808,43.75178761,1476,1.688088467,3.858330274,3203.276908
1543,Cr-02,2.407832703,50.64800253,1250,2.471063444,4.878896147,3009.790879
1543,Pd-01,1.590839381,0.192,3765,0.003060287,1.593899669,5989.510271
1543,Pd-02,6.065160618,46.04799969,3765,5.176610925,11.24177154,22835.32973
1544,Pu-01,2.758804625,73.44900197,3419,7.631782658,10.39058728,9432.353013
1544,Pu-02,12.8030327,50.79800197,1929.000047,13.21833475,26.02136744,24697.05067
1544,Pu-03,5.979939274,1.69,4095,0.102798264,6.082737539,24487.85133
1544,Pu-04,6.156768865,9.091999726,5975,0.615758136,6.772527001,36786.69397
1544,Pu-05,10.43771781,1.245,5034,0.131587856,10.56930567,52543.47147
1544,Co-01,22.15578977,44.95000034,876,18.09087673,40.24666649,19408.47184
1544,Co-02,4.935074995,22.45,664,1.428658074,6.363733069,3276.889796
1544,Ga-01,4.641257599,48.27999757,1250,4.332557909,8.973815508,5801.571999
1544,Ga-02,8.06002587,36.69000028,1250,4.671021209,12.73104708,10075.03234
1544,Ga-03,6.49606502,43.6450025,1250,5.030978381,11.5270434,8120.081275
1544,Ga-04,3.052540399,12.04499717,1250,0.418030121,3.47057052,3815.675499
1544,Cr-01,2.167381119,43.75278761,1476,1.685931831,3.853312949,3199.054531
1544,Cr-02,2.404658836,50.64900253,1250,2.467904961,4.872563796,3005.823544
1544,Pd-01,1.590519522,0.193,3765,0.003075639,1.59359516,5988.305999
1544,Pd-02,6.063941136,46.04899969,3765,5.175778426,11.23971956,22830.73838
1545,Pu-01,2.757881603,73.45000197,3419,7.629620496,10.3875021,9429.1972
1545,Pu-02,12.79874914,50.80000197,1929.000047,13.21496967,26.01371881,24688.7877
1545,Pu-03,5.977938546,1.695,4095,0.103073148,6.081011695,24479.65835
1545,Pu-04,6.154708975,9.099999726,5975,0.616147963,6.770856937,36774.38612
1545,Pu-05,10.43422563,1.248,5034,0.131864809,10.56609044,52525.89183
1545,Co-01,22.15133505,45.00000034,876,18.12381983,40.27515488,19404.5695
1545,Co-02,4.934082731,22.5,664,1.432475632,6.366558362,3276.230933
1545,Ga-01,4.638763358,48.29999757,1250,4.333699194,8.972462552,5798.454197
1545,Ga-02,8.056186623,36.70000028,1250,4.670806518,12.72699314,10070.23328
1545,Ga-03,6.493522378,43.6500025,1250,5.0300316,11.52355398,8116.902972
1545,Ga-04,3.050899944,12.04999717,1250,0.418002666,3.468902611,3813.62493
1545,Cr-01,2.164524201,43.75378761,1476,1.683777949,3.84830215,3194.837721
1545,Cr-02,2.401489152,50.65000253,1250,2.464750514,4.866239666,3001.86144
1545,Pd-01,1.590199726,0.194,3765,0.003090984,1.59329071,5987.101968
1545,Pd-02,6.062721898,46.04999969,3765,5.174946059,11.23766796,22826.14795
1546,Pu-01,2.756958889,73.45100197,3419,7.627458955,10.38441784,9426.042442
1546,Pu-02,12.79446702,50.80200197,1929.000047,13.21160545,26.00607247,24680.52749
1546,Pu-03,5.975938488,1.7,4095,0.103347868,6.079286356,24471.46811
1546,Pu-04,6.152649773,9.107999726,5975,0.616537564,6.769187338,36762.0824
1546,Pu-05,10.43073462,1.251,5034,0.132141581,10.5628762,52508.31807
1546,Co-01,22.14688122,45.05000034,876,18.15681552,40.30369674,19400.66795
1546,Co-02,4.933090667,22.55,664,1.436296895,6.369387562,3275.572203
1546,Ga-01,4.636270456,48.31999757,1250,4.334840686,8.971111142,5795.338071
1546,Ga-02,8.052349204,36.71000028,1250,4.670591608,12.72294081,10065.43651
1546,Ga-03,6.490980731,43.6550025,1250,5.02908497,11.5200657,8113.725914
1546,Ga-04,3.049260371,12.05499717,1250,0.417975143,3.467235514,3811.575464
1546,Cr-01,2.161671049,43.75478761,1476,1.681626819,3.843297868,3190.626468
1546,Cr-02,2.398323646,50.65100253,1250,2.4616001,4.859923746,2997.904558
1546,Pd-01,1.589879995,0.195,3765,0.003106323,1.592986318,5985.89818
1546,Pd-02,6.061502905,46.05099969,3765,5.174113826,11.23561673,22821.55844
1547,Pu-01,2.756036484,73.45200197,3419,7.625298037,10.38133452,9422.88874
1547,Pu-02,12.79018634,50.80400197,1929.000047,13.20824209,25.99842843,24672.27005
1547,Pu-03,5.973939099,1.705,4095,0.103622424,6.077561523,24463.28061
1547,Pu-04,6.150591261,9.115999726,5975,0.616926941,6.767518202,36749.78279
1547,Pu-05,10.42724477,1.254,5034,0.132418173,10.55966295,52490.75019
1547,Co-01,22.14242829,45.10000034,876,18.18986393,40.33229222,19396.76718
1547,Co-02,4.932098802,22.6,664,1.440121872,6.372220674,3274.913604
1547,Ga-01,4.633778895,48.33999757,1250,4.335982384,8.969761279,5792.223619
1547,Ga-02,8.048513614,36.72000028,1250,4.670376477,12.71889009,10060.64202
1547,Ga-03,6.488440079,43.6600025,1250,5.028138493,11.51657857,8110.550099
1547,Ga-04,3.047621679,12.05999717,1250,0.417947551,3.46556923,3809.527099
1547,Cr-01,2.158821658,43.75578761,1476,1.679478437,3.838300095,3186.420767
1547,Cr-02,2.395162313,50.65200253,1250,2.458453712,4.853616025,2993.952891
1547,Pd-01,1.589560328,0.196,3765,0.003121657,1.592681985,5984.694634
1547,Pd-02,6.060284158,46.05199969,3765,5.173281726,11.23356588,22816.96985
1548,Pu-01,2.755114388,73.45300197,3419,7.62313774,10.37825213,9419.736093
1548,Pu-02,12.78590708,50.80600197,1929.000047,13.20487959,25.99078667,24664.01536
1548,Pu-03,5.971940378,1.71,4095,0.103896816,6.075837194,24455.09585
1548,Pu-04,6.148533438,9.123999726,5975,0.617316093,6.76584953,36737.48729
1548,Pu-05,10.4237561,1.257,5034,0.132694585,10.55645068,52473.18819
1548,Co-01,22.13797625,45.15000034,876,18.22296521,40.36094146,19392.8672
1548,Co-02,4.931107136,22.65,664,1.443950571,6.375057707,3274.255139
1548,Ga-01,4.631288673,48.35999757,1250,4.337124291,8.968412964,5789.110841
1548,Ga-02,8.04467985,36.73000028,1250,4.670161126,12.71484098,10055.84981
1548,Ga-03,6.485900421,43.6650025,1250,5.027192167,11.51309259,8107.375527
1548,Ga-04,3.045983868,12.06499717,1250,0.41791989,3.463903758,3807.479835
1548,Cr-01,2.155976022,43.75678761,1476,1.677332799,3.833308822,3182.220609
1548,Cr-02,2.392005147,50.65300253,1250,2.455311346,4.847316493,2990.006434
1548,Pd-01,1.589240725,0.197,3765,0.003136984,1.592377709,5983.49133
1548,Pd-02,6.059065656,46.05299969,3765,5.172449759,11.23151541,22812.38219
1549,Pu-01,2.754192601,73.45400197,3419,7.620978064,10.37517066,9416.584501
1549,Pu-02,12.78162926,50.80800197,1929.000047,13.20151794,25.9831472,24655.76344
1549,Pu-03,5.969942326,1.715,4095,0.104171044,6.074113371,24446.91383
1549,Pu-04,6.146476303,9.131999726,5975,0.61770502,6.764181322,36725.19591
1549,Pu-05,10.42026859,1.26,5034,0.132970816,10.5532394,52455.63206
1549,Co-01,22.13352511,45.20000034,876,18.25611951,40.38964462,19388.968
1549,Co-02,4.93011567,22.7,664,1.447782998,6.377898668,3273.596805
1549,Ga-01,4.628799788,48.37999757,1250,4.338266407,8.967066196,5785.999735
1549,Ga-02,8.040847913,36.74000028,1250,4.669945556,12.71079347,10051.05989
1549,Ga-03,6.483361758,43.6700025,1250,5.026245993,11.50960775,8104.202197
1549,Ga-04,3.044346936,12.06999717,1250,0.417892161,3.462239098,3805.433671
1549,Cr-01,2.153134138,43.75778761,1476,1.675189903,3.82832404,3178.025988
1549,Cr-02,2.388852142,50.65400253,1250,2.452172997,4.841025139,2986.065178
1549,Pd-01,1.588921187,0.198,3765,0.003152306,1.592073492,5982.288268
1549,Pd-02,6.057847398,46.05399969,3765,5.171617925,11.22946532,22807.79545
1550,Pu-01,2.753271121,73.45500197,3419,7.61881901,10.37209013,9413.433964
1550,Pu-02,12.77735287,50.81000197,1929.000047,13.19815715,25.97551002,24647.51428
1550,Pu-03,5.967944943,1.72,4095,0.104445109,6.072390052,24438.73454
1550,Pu-04,6.144419856,9.139999726,5975,0.618093723,6.762513578,36712.90864
1550,Pu-05,10.41678224,1.263,5034,0.133246868,10.55002911,52438.08181
1550,Co-01,22.12907487,45.25000034,876,18.28932697,40.41840184,19385.06958
1550,Co-02,4.929124404,22.75,664,1.451619161,6.380743565,3272.938604
1550,Ga-01,4.626312242,48.39999757,1250,4.339408734,8.965720976,5782.890302
1550,Ga-02,8.037017801,36.75000028,1250,4.669729766,12.70674757,10046.27225
1550,Ga-03,6.480824088,43.6750025,1250,5.025299971,11.50612406,8101.03011
1550,Ga-04,3.042710885,12.07499717,1250,0.417864363,3.460575248,3803.388606
1550,Cr-01,2.150296,43.75878761,1476,1.673049743,3.823345743,3173.836895
1550,Cr-02,2.385703294,50.65500253,1250,2.449038659,4.834741953,2982.129118
1550,Pd-01,1.588601713,0.199,3765,0.003167621,1.591769334,5981.085448
1550,Pd-02,6.056629386,46.05499969,3765,5.170786224,11.22741561,22803.20964
1551,Pu-01,2.75234995,73.45600197,3419,7.616660577,10.36901053,9410.28448
1551,Pu-02,12.77307791,50.81200197,1929.000047,13.19479722,25.96787513,24639.26788
1551,Pu-03,5.965948228,1.725,4095,0.10471901,6.070667238,24430.55799
1551,Pu-04,6.142364097,9.147999726,5975,0.618482201,6.760846298,36700.62548
1551,Pu-05,10.41329706,1.266,5034,0.133522739,10.5468198,52420.53742
1551,Co-01,22.12462552,45.30000034,876,18.32258775,40.44721326,19381.17195
1551,Co-02,4.928133336,22.8,664,1.455459068,6.383592405,3272.280535
1551,Ga-01,4.623826032,48.41999757,1250,4.340551273,8.964377305,5779.78254
1551,Ga-02,8.033189513,36.76000028,1250,4.669513758,12.70270327,10041.48689
1551,Ga-03,6.478287411,43.6800025,1250,5.0243541,11.50264151,8097.859264
1551,Ga-04,3.041075713,12.07999717,1250,0.417836497,3.45891221,3801.344641
1551,Cr-01,2.147461602,43.75978761,1476,1.670912317,3.81837392,3169.653325
1551,Cr-02,2.382558596,50.65600253,1250,2.445908327,4.828466923,2978.198245
1551,Pd-01,1.588282303,0.2,3765,0.00318293,1.591465233,5979.88287
1551,Pd-02,6.055411618,46.05599969,3765,5.169954656,11.22536627,22798.62474
1552,Pu-01,2.751429088,73.45700197,3419,7.614502765,10.36593185,9407.13605
1552,Pu-02,12.76880438,50.81400197,1929.000047,13.19143815,25.96024252,24631.02424
1552,Pu-03,5.963952181,1.73,4095,0.104992747,6.068944929,24422.38418
1552,Pu-04,6.140309026,9.155999726,5975,0.618870455,6.759179481,36688.34643
1552,Pu-05,10.40981305,1.269,5034,0.13379843,10.54361148,52402.99891
1552,Co-01,22.12017706,45.35000034,876,18.35590199,40.47607905,19377.2751
1552,Co-02,4.927142468,22.85,664,1.459302727,6.386445196,3271.622599
1552,Ga-01,4.621341158,48.43999757,1250,4.341694024,8.963035183,5776.676448
1552,Ga-02,8.029363049,36.77000028,1250,4.66929753,12.69866058,10036.70381
1552,Ga-03,6.475751728,43.6850025,1250,5.023408382,11.49916011,8094.689659
1552,Ga-04,3.039441419,12.08499717,1250,0.417808562,3.457249981,3799.301774
1552,Cr-01,2.144630941,43.76078761,1476,1.668777622,3.813408563,3165.475269
1552,Cr-02,2.379418044,50.65700253,1250,2.442781997,4.82220004,2974.272555
1552,Pd-01,1.587962957,0.201,3765,0.003198234,1.591161191,5978.680533
1552,Pd-02,6.054194096,46.05699969,3765,5.169123222,11.22331732,22794.04077
1553,Pu-01,2.750508533,73.45800197,3419,7.612345573,10.36285411,9403.988674
1553,Pu-02,12.76453227,50.81600197,1929.000047,13.18807993,25.9526122,24622.78336
1553,Pu-03,5.961956802,1.735,4095,0.105266321,6.067223123,24414.21311
1553,Pu-04,6.138254643,9.163999726,5975,0.619258484,6.757513127,36676.07149
1553,Pu-05,10.40633021,1.272,5034,0.134073941,10.54040415,52385.46627
1553,Co-01,22.1157295,45.40000034,876,18.38926984,40.50499933,19373.37904
1553,Co-02,4.9261518,22.9,664,1.463150145,6.389301945,3270.964795
1553,Ga-01,4.61885762,48.45999757,1250,4.34283699,8.96169461,5773.572025
1553,Ga-02,8.025538407,36.78000028,1250,4.669081084,12.69461949,10031.92301
